Algorithm,Plaintext,Ciphertext,Key
Columnar Transposition,2effd49d21801ca8ac5ed862be94605d,8D C0 16 A5 D2 48 DD 96 FE EC 2A F5 04 1E 2B 89,"['K', 'E', 'Y', '2']"
Scytale,2effd49d21801ca8ac5ed862be94605d,2D 21 AD B6 E4 1C C8 E0 F9 8A 56 95 FD 08 E2 4D,4
Columnar Transposition,dec9ab27cecfcdac6541dd472757deeb,97 FC 17 7B EB ED 5D 7E DA CC 6D 2D C2 CA 44 5E,"['K', 'E', 'Y', '1']"
Columnar Transposition,dec9ab27cecfcdac6541dd472757deeb,CB DE CD AE 77 BD AD 24 91 E5 D6 C4 F7 E7 C2 C5,"['K', 'E', 'Y', '2']"
Scytale,dec9ab27cecfcdac6541dd472757deeb,DA CC 6D 2D EB ED 5D 7E C2 CA 44 5E 97 FC 17 7B,4
Columnar Transposition,252f718b8ec6c633a29a9ca96a58a197,FB 63 A9 87 51 E6 2C A1 27 8C A9 6A 28 C3 9A 59,"['K', 'E', 'Y', '1']"
Columnar Transposition,252f718b8ec6c633a29a9ca96a58a197,37 61 CA 39 B9 1C 79 8A FA 52 2A 29 68 EA 86 C5,"['K', 'E', 'Y', '2']"
Scytale,252f718b8ec6c633a29a9ca96a58a197,27 8C A9 6A 51 E6 2C A1 28 C3 9A 59 FB 63 A9 87,4
Columnar Transposition,36139ef039d341aca3002a90dc5675ec,30 3C 00 6C 6E 91 3A C5 39 34 A2 D7 1F DA 09 5E,"['K', 'E', 'Y', '1']"
Columnar Transposition,36139ef039d341aca3002a90dc5675ec,CC 15 47 AE 00 EA 92 F9 30 63 3A 10 36 9C 3D D5,"['K', 'E', 'Y', '2']"
Scytale,36139ef039d341aca3002a90dc5675ec,39 34 A2 D7 6E 91 3A C5 1F DA 09 5E 30 3C 00 6C,4
Columnar Transposition,ecbefb2f1d1e6321605ae92c2ce4060b,EF E1 AC 4B CB D3 09 C6 EF 16 6E 20 B2 12 52 E0,"['K', 'E', 'Y', '1']"
Columnar Transposition,ecbefb2f1d1e6321605ae92c2ce4060b,1B 36 60 20 FC B9 FE 22 EA C0 E6 B5 E4 DC 12 1E,"['K', 'E', 'Y', '2']"
Scytale,ecbefb2f1d1e6321605ae92c2ce4060b,EF 16 6E 20 CB D3 09 C6 B2 12 52 E0 EF E1 AC 4B,4
Columnar Transposition,0905741cd8843b72fea03ee79107b5b9,5C 42 07 79 94 8B EE 15 07 D3 F3 9B 01 87 AE 0B,"['K', 'E', 'Y', '1']"
Columnar Transposition,0905741cd8843b72fea03ee79107b5b9,29 B5 3B 7B C7 4E 73 1E 50 9E 0F 0A 47 81 D9 80,"['K', 'E', 'Y', '2']"
Scytale,0905741cd8843b72fea03ee79107b5b9,07 D3 F3 9B 94 8B EE 15 01 87 AE 0B 5C 42 07 79,4
Columnar Transposition,b4c694ccef599b702dc029f3c8a08ad4,6C 90 03 04 44 FB D9 8A B9 E9 22 C8 CC 57 CF AD,"['K', 'E', 'Y', '1']"
Columnar Transposition,b4c694ccef599b702dc029f3c8a08ad4,04 BA 98 7D C3 49 92 CF 60 4D B2 CC 90 F8 EC 5A,"['K', 'E', 'Y', '2']"
Scytale,b4c694ccef599b702dc029f3c8a08ad4,B9 E9 22 C8 44 FB D9 8A CC 57 CF AD 6C 90 03 04,4
Columnar Transposition,93a99e5b994c9826c001e61a048a19b5,9B C6 1A A5 3E 98 06 49 99 99 CE 01 A5 42 01 8B,"['K', 'E', 'Y', '1']"
Columnar Transposition,93a99e5b994c9826c001e61a048a19b5,65 89 91 2B BA E6 9E 51 91 30 9C A0 CA 94 90 48,"['K', 'E', 'Y', '2']"
Scytale,93a99e5b994c9826c001e61a048a19b5,99 99 CE 01 3E 98 06 49 A5 42 01 8B 9B C6 1A A5,4
Columnar Transposition,189a42475eddbd4b347de27d5462a880,A7 DB DD 20 82 ED 42 48 14 5B 3E 5A 94 D4 77 68,"['K', 'E', 'Y', '1']"
Columnar Transposition,189a42475eddbd4b347de27d5462a880,B0 D8 BA 48 7D 22 4E 47 AD 84 13 97 D2 E4 55 D6,"['K', 'E', 'Y', '2']"
Scytale,189a42475eddbd4b347de27d5462a880,14 5B 3E 5A 82 ED 42 48 94 D4 77 68 A7 DB DD 20,4
Columnar Transposition,23427c3bb895d1678b1c572e4f55c7ae,2B 57 CE 5E 3C 81 B7 F7 27 BD 85 4C 43 96 12 5A,"['K', 'E', 'Y', '1']"
Columnar Transposition,23427c3bb895d1678b1c572e4f55c7ae,7E 17 DC 6A BE C7 75 32 2C 3B 28 41 55 8F B4 95,"['K', 'E', 'Y', '2']"
Scytale,23427c3bb895d1678b1c572e4f55c7ae,27 BD 85 4C 3C 81 B7 F7 43 96 12 5A 2B 57 CE 5E,4
Columnar Transposition,89905efb4e15fde9c517d04b2f0d60c0,0B 59 7B D0 9E ED 50 F0 85 4F CD 26 9F 1E 14 0C,"['K', 'E', 'Y', '1']"
Columnar Transposition,89905efb4e15fde9c517d04b2f0d60c0,90 D0 F6 EC BB E0 5D F4 07 95 8C 91 5D EF 42 10,"['K', 'E', 'Y', '2']"
Scytale,89905efb4e15fde9c517d04b2f0d60c0,85 4F CD 26 9E ED 50 F0 9F 1E 14 0C 0B 59 7B D0,4
Columnar Transposition,6b24f4a9262d983271ee4fa9cf2534f1,49 D2 E9 51 B4 68 1F F4 6F 29 74 C3 2A 23 EA 2F,"['K', 'E', 'Y', '1']"
Columnar Transposition,6b24f4a9262d983271ee4fa9cf2534f1,21 84 93 3F 99 4F F4 AA 4E B1 67 2E D5 6F 2C 22,"['K', 'E', 'Y', '2']"
Scytale,6b24f4a9262d983271ee4fa9cf2534f1,6F 29 74 C3 B4 68 1F F4 2A 23 EA 2F 49 D2 E9 51,4
Columnar Transposition,2ca0352b5d12a304a62d13d6d2013486,0B 24 D6 16 C5 D3 63 24 23 5A A1 D3 A2 10 2D 08,"['K', 'E', 'Y', '1']"
Columnar Transposition,2ca0352b5d12a304a62d13d6d2013486,46 34 A3 08 B6 53 31 2D 0D C6 2A A2 21 D2 5D 10,"['K', 'E', 'Y', '2']"
Scytale,2ca0352b5d12a304a62d13d6d2013486,23 5A A1 D3 C5 D3 63 24 A2 10 2D 08 0B 24 D6 16,4
Columnar Transposition,095f69bc1909879fee4f5b86e4850b67,FC 9F F6 57 99 97 EB 4B 06 18 E5 E0 5B 09 48 86,"['K', 'E', 'Y', '1']"
Columnar Transposition,095f69bc1909879fee4f5b86e4850b67,F7 7B 80 96 C6 9B 65 B8 FF 9E 0E 54 95 94 1E 08,"['K', 'E', 'Y', '2']"
Scytale,095f69bc1909879fee4f5b86e4850b67,06 18 E5 E0 99 97 EB 4B 5B 09 48 86 FC 9F F6 57,4
Columnar Transposition,17cd066bb7bf0380cef7a671336fbc91,DB F0 71 F1 76 73 E6 3C 10 B0 CA 3B C6 B8 F7 69,"['K', 'E', 'Y', '1']"
Columnar Transposition,17cd066bb7bf0380cef7a671336fbc91,01 3C 0B 89 B1 66 0A 67 D7 7E 1C CF FF 73 B3 B6,"['K', 'E', 'Y', '2']"
Scytale,17cd066bb7bf0380cef7a671336fbc91,10 B0 CA 3B 76 73 E6 3C C6 B8 F7 69 DB F0 71 F1,4
Columnar Transposition,09f24f3c310d23d4efa91032cd4cac30,2C D4 92 C0 9F 13 F0 DC 04 32 E1 CA F3 0D A3 43,"['K', 'E', 'Y', '1']"
Columnar Transposition,09f24f3c310d23d4efa91032cd4cac30,40 3C 2A D3 C2 F0 41 33 29 9F 0E FA DC 1D 3C 04,"['K', 'E', 'Y', '2']"
Scytale,09f24f3c310d23d4efa91032cd4cac30,04 32 E1 CA 9F 13 F0 DC F3 0D A3 43 2C D4 92 C0,4
Columnar Transposition,2e991f69c8aeae7d2717d643c1e24ecf,99 ED 73 2F EF 8E 76 1E 21 CA 2D C4 96 A7 14 EC,"['K', 'E', 'Y', '1']"
Columnar Transposition,2e991f69c8aeae7d2717d643c1e24ecf,DF EE A4 7C 93 F6 1D 64 97 E7 22 91 E2 81 CC AE,"['K', 'E', 'Y', '2']"
Scytale,2e991f69c8aeae7d2717d643c1e24ecf,21 CA 2D C4 EF 8E 76 1E 96 A7 14 EC 99 ED 73 2F,4
Columnar Transposition,16c42fb5926f0ab3e8bdbeaf41dfcde7,45 F3 DF F7 6F 2A 8E 1D 12 90 EB 4C CB 6B BA DE,"['K', 'E', 'Y', '1']"
Columnar Transposition,16c42fb5926f0ab3e8bdbeaf41dfcde7,37 AD 0C BE 5F FE 2B BA 4D 68 1E CB FF 21 94 6D,"['K', 'E', 'Y', '2']"
Scytale,16c42fb5926f0ab3e8bdbeaf41dfcde7,12 90 EB 4C 6F 2A 8E 1D CB 6B BA DE 45 F3 DF F7,4
Columnar Transposition,f4fa3fa108435b5b136d865dee4ec15f,A1 3B DD EF 4F 8B 36 E1 F3 05 18 EC FA 45 65 45,"['K', 'E', 'Y', '1']"
Columnar Transposition,f4fa3fa108435b5b136d865dee4ec15f,BF B1 5C 55 1D F6 38 A5 AD 43 F1 F6 3E 8E 0E 44,"['K', 'E', 'Y', '2']"
Scytale,f4fa3fa108435b5b136d865dee4ec15f,F3 05 18 EC 4F 8B 36 E1 FA 45 65 45 A1 3B DD EF,4
Columnar Transposition,b6966441ea658124984306d640a1f826,61 54 36 16 64 A1 86 08 B6 E8 90 4F 94 62 4D A2,"['K', 'E', 'Y', '1']"
Columnar Transposition,b6966441ea658124984306d640a1f826,46 18 8F 22 16 46 60 4D 63 68 B9 94 51 A0 E4 6A,"['K', 'E', 'Y', '2']"
Scytale,b6966441ea658124984306d640a1f826,B6 E8 90 4F 64 A1 86 08 94 62 4D A2 61 54 36 16,4
Columnar Transposition,ae71fb03d293eb3c19a41dadaaf36cb4,13 3C 4D 34 EB 2B 9D AC AF DE 11 A6 70 93 AA FB,"['K', 'E', 'Y', '1']"
Columnar Transposition,ae71fb03d293eb3c19a41dadaaf36cb4,C4 BC E6 3B 3D BD F1 0A 14 E9 A1 7A 33 2A DA 9F,"['K', 'E', 'Y', '2']"
Scytale,ae71fb03d293eb3c19a41dadaaf36cb4,AF DE 11 A6 EB 2B 9D AC 70 93 AA FB 13 3C 4D 34,4
Columnar Transposition,098393916350a198a742631d56164f9f,31 08 2D 6F 93 31 73 6F 09 6A A6 54 89 59 41 19,"['K', 'E', 'Y', '1']"
Columnar Transposition,098393916350a198a742631d56164f9f,8F 1F A4 99 1D 33 96 91 32 97 0A 84 06 36 65 51,"['K', 'E', 'Y', '2']"
Scytale,098393916350a198a742631d56164f9f,09 6A A6 54 93 31 73 6F 89 59 41 19 31 08 2D 6F,4
Columnar Transposition,f65ace1a6023da0ede8236be47118aa5,AA 3E 2E 15 6E 0A E6 7A FC 6D D3 48 51 20 8B 1A,"['K', 'E', 'Y', '1']"
Columnar Transposition,f65ace1a6023da0ede8236be47118aa5,E5 AA D8 0A AE E6 C3 1B A2 6E FD 58 31 07 64 21,"['K', 'E', 'Y', '2']"
Scytale,f65ace1a6023da0ede8236be47118aa5,FC 6D D3 48 6E 0A E6 7A 51 20 8B 1A AA 3E 2E 15,4
Columnar Transposition,7a18a9c1ab667b89be9db9b0a01d6521,81 69 D0 D1 A9 BB E9 05 7A A7 BB A6 1C 68 9B 12,"['K', 'E', 'Y', '1']"
Columnar Transposition,7a18a9c1ab667b89be9db9b0a01d6521,91 B5 76 82 10 99 AB CB 8D AE 7B 19 6D B0 AA 61,"['K', 'E', 'Y', '2']"
Scytale,7a18a9c1ab667b89be9db9b0a01d6521,7A A7 BB A6 A9 BB E9 05 1C 68 9B 12 81 69 D0 D1,4
Columnar Transposition,75c0b0e4ed88e899a1aae5f03dbacf56,04 89 A0 A6 50 D8 15 DF 7B EE AE 3C CE 89 AF B5,"['K', 'E', 'Y', '1']"
Columnar Transposition,75c0b0e4ed88e899a1aae5f03dbacf56,96 8F EC 95 40 05 BE EF 0A 51 7A CA 8A DD E3 8B,"['K', 'E', 'Y', '2']"
Scytale,75c0b0e4ed88e899a1aae5f03dbacf56,7B EE AE 3C 50 D8 15 DF CE 89 AF B5 04 89 A0 A6,4
Columnar Transposition,d7b799cd9432a4c915f7cfd6bce05eda,7D 29 76 0A 79 44 5F CE D9 9A 1C B5 BC 3C FD ED,"['K', 'E', 'Y', '1']"
Columnar Transposition,d7b799cd9432a4c915f7cfd6bce05eda,9A 4E A5 CD D6 9F 9C CD 77 75 D1 BF 20 4C 9B 3E,"['K', 'E', 'Y', '2']"
Scytale,d7b799cd9432a4c915f7cfd6bce05eda,D9 9A 1C B5 79 44 5F CE BC 3C FD ED 7D 29 76 0A,4
Columnar Transposition,e459540da549b03b72a71dd5291b7495,9D 9B 75 B5 44 50 2D 94 E5 AB 71 27 50 43 AD 19,"['K', 'E', 'Y', '1']"
Columnar Transposition,e459540da549b03b72a71dd5291b7495,B5 04 B7 39 D5 4D 51 0D 97 42 E7 5A 9B 59 A2 41,"['K', 'E', 'Y', '2']"
Scytale,e459540da549b03b72a71dd5291b7495,E5 AB 71 27 44 50 2D 94 50 43 AD 19 9D 9B 75 B5,4
Columnar Transposition,3068d7e1c63fd7ffebfc880b93baab7a,81 FF CB AA 07 67 B8 3B 3D CD E8 9A 6E 3F F0 B7,"['K', 'E', 'Y', '1']"
Columnar Transposition,3068d7e1c63fd7ffebfc880b93baab7a,FA 7B DA F7 1B 78 D8 E0 8C 0B 3E 6F FA 63 C9 3B,"['K', 'E', 'Y', '2']"
Scytale,3068d7e1c63fd7ffebfc880b93baab7a,3D CD E8 9A 07 67 B8 3B 6E 3F F0 B7 81 FF CB AA,4
Columnar Transposition,4c4e2ffe369fc81d834b2a61126e9e6f,EE FD B1 EF CF 68 3A 2E 42 3C 82 19 4F 91 46 66,"['K', 'E', 'Y', '1']"
Columnar Transposition,4c4e2ffe369fc81d834b2a61126e9e6f,DF 8E C9 16 E1 FA 22 F6 EB C3 48 44 FE 62 31 96,"['K', 'E', 'Y', '2']"
Scytale,4c4e2ffe369fc81d834b2a61126e9e6f,42 3C 82 19 CF 68 3A 2E 4F 91 46 66 EE FD B1 EF,4
Columnar Transposition,0a433141a78bf5a0900de6420eb44fd0,31 B0 D2 40 A1 75 06 EF 03 AF 9E 04 44 8A 04 BD,"['K', 'E', 'Y', '1']"
Columnar Transposition,0a433141a78bf5a0900de6420eb44fd0,00 5F F4 AD 12 16 3E 44 3D A0 09 40 B4 7E A0 8B,"['K', 'E', 'Y', '2']"
Scytale,0a433141a78bf5a0900de6420eb44fd0,03 AF 9E 04 A1 75 06 EF 44 8A 04 BD 31 B0 D2 40,4
Columnar Transposition,511c4b4ef12924de456e7974ee3a4e46,CE 9E E4 A6 1B 14 59 EE 54 F2 47 E4 14 2D 67 34,"['K', 'E', 'Y', '1']"
Columnar Transposition,511c4b4ef12924de456e7974ee3a4e46,E6 4E 24 D4 E4 B9 47 47 CE 15 54 16 9A 1E FE 23,"['K', 'E', 'Y', '2']"
Scytale,511c4b4ef12924de456e7974ee3a4e46,54 F2 47 E4 1B 14 59 EE 14 2D 67 34 CE 9E E4 A6,4
Columnar Transposition,46c1a2a8cbe78f506f3f17ef9046e861,18 70 FF 61 62 BF F7 08 4A C8 61 9E CA E5 3E 46,"['K', 'E', 'Y', '1']"
Columnar Transposition,46c1a2a8cbe78f506f3f17ef9046e861,01 F8 8E 56 8F 27 A1 AE 1F 6F 46 C3 76 B0 C9 E4,"['K', 'E', 'Y', '2']"
Scytale,46c1a2a8cbe78f506f3f17ef9046e861,4A C8 61 9E 62 BF F7 08 CA E5 3E 46 18 70 FF 61,4
Columnar Transposition,d35a6d4eb90c2a5e37d8a2233dc9ad48,AE CE 83 98 3D 9A 72 DD D6 B2 3A 3A 54 05 D2 C4,"['K', 'E', 'Y', '1']"
Columnar Transposition,d35a6d4eb90c2a5e37d8a2233dc9ad48,E8 AD 2A 54 E3 D2 6A 42 A8 37 D3 5D C9 9D B3 0C,"['K', 'E', 'Y', '2']"
Scytale,d35a6d4eb90c2a5e37d8a2233dc9ad48,D6 B2 3A 3A 3D 9A 72 DD 54 05 D2 C4 AE CE 83 98,4
Columnar Transposition,3bd74e72da2b963545e59f2028c6e3b5,72 B5 50 65 BE A6 5F 83 34 D9 49 2E D7 23 E2 CB,"['K', 'E', 'Y', '1']"
Columnar Transposition,3bd74e72da2b963545e59f2028c6e3b5,55 63 9E 3B 20 EF 49 72 75 B5 34 DE B6 A8 D2 2C,"['K', 'E', 'Y', '2']"
Scytale,3bd74e72da2b963545e59f2028c6e3b5,34 D9 49 2E BE A6 5F 83 D7 23 E2 CB 72 B5 50 65,4
Columnar Transposition,6b386b024e153fde18aefcfdd2d44704,82 5E ED 44 BB EF 8C 27 66 43 1F D4 30 1D AF D0,"['K', 'E', 'Y', '1']"
Columnar Transposition,6b386b024e153fde18aefcfdd2d44704,E4 F7 34 D0 2D BC 6F 0F 8E B8 61 3A 54 E2 4D 1D,"['K', 'E', 'Y', '2']"
Scytale,6b386b024e153fde18aefcfdd2d44704,66 43 1F D4 BB EF 8C 27 30 1D AF D0 82 5E ED 44,4
Columnar Transposition,ecbd6f89fa9347a959d2c15205e17472,D9 39 22 12 CF A7 91 54 E6 F4 5C 07 B8 9A D5 E7,"['K', 'E', 'Y', '1']"
Columnar Transposition,ecbd6f89fa9347a959d2c15205e17472,92 74 47 A7 92 F1 6C 85 D2 C9 E5 BD 31 A5 F0 9E,"['K', 'E', 'Y', '2']"
Scytale,ecbd6f89fa9347a959d2c15205e17472,E6 F4 5C 07 CF A7 91 54 B8 9A D5 E7 D9 39 22 12,4
Columnar Transposition,0bca112291bde3d955fae31a9b81e8d0,A2 D9 AA 10 B1 13 53 B8 01 9E 5E 9E C2 BD F1 8D,"['K', 'E', 'Y', '1']"
Columnar Transposition,0bca112291bde3d955fae31a9b81e8d0,90 38 EE DD 2A 13 1E 21 AA B5 05 CF D1 1B 99 B8,"['K', 'E', 'Y', '2']"
Scytale,0bca112291bde3d955fae31a9b81e8d0,01 9E 5E 9E B1 13 53 B8 C2 BD F1 8D A2 D9 AA 10,4
Columnar Transposition,79a65134a7d29ef496d193b6c5afc4b2,64 24 16 F2 91 7E 63 54 75 A9 99 CC A3 DF DB AB,"['K', 'E', 'Y', '1']"
Columnar Transposition,79a65134a7d29ef496d193b6c5afc4b2,42 E4 9C FB 46 13 59 3B 61 96 79 AD 2F 75 AC DA,"['K', 'E', 'Y', '2']"
Scytale,79a65134a7d29ef496d193b6c5afc4b2,75 A9 99 CC 91 7E 63 54 A3 DF DB AB 64 24 16 F2,4
Columnar Transposition,e6cbda1e2ea31fc9d859e3c219f8a222,BE 39 92 82 6A EF 83 92 ED 21 DE 1A C1 AC 5C F2,"['K', 'E', 'Y', '1']"
Columnar Transposition,e6cbda1e2ea31fc9d859e3c219f8a222,92 F2 1A C2 E2 A3 DE 1C B9 68 ED C5 38 E9 21 AF,"['K', 'E', 'Y', '2']"
Scytale,e6cbda1e2ea31fc9d859e3c219f8a222,ED 21 DE 1A 6A EF 83 92 C1 AC 5C F2 BE 39 92 82,4
Columnar Transposition,008f7f9a8ce4edeb409d697b43bee42f,FA 4B DB EF 0F CD 09 34 07 8E 46 4E 89 EE 97 B2,"['K', 'E', 'Y', '1']"
Columnar Transposition,008f7f9a8ce4edeb409d697b43bee42f,BF D4 EE E2 AB F9 76 97 FD 00 04 89 4E C3 84 EB,"['K', 'E', 'Y', '2']"
Scytale,008f7f9a8ce4edeb409d697b43bee42f,07 8E 46 4E 0F CD 09 34 89 EE 97 B2 FA 4B DB EF,4
Columnar Transposition,ce3304ece936f82dabec2719d2a264a1,3C 6D C9 21 E4 98 B7 24 C0 EF A2 D6 3E 32 E1 AA,"['K', 'E', 'Y', '1']"
Columnar Transposition,ce3304ece936f82dabec2719d2a264a1,D1 84 F6 2A C9 47 02 E1 3C EB CA 3E 62 92 ED 3A,"['K', 'E', 'Y', '2']"
Scytale,ce3304ece936f82dabec2719d2a264a1,C0 EF A2 D6 E4 98 B7 24 3E 32 E1 AA 3C 6D C9 21,4
Columnar Transposition,d9e1cf8d2d97f125603d91e9548e61c1,1D 75 D9 E1 9F D1 01 41 DC 2F 69 56 E8 92 3E 8C,"['K', 'E', 'Y', '1']"
Columnar Transposition,d9e1cf8d2d97f125603d91e9548e61c1,51 11 F6 2C D9 F1 C9 8E 1D 90 D6 E3 7E D4 25 98,"['K', 'E', 'Y', '2']"
Scytale,d9e1cf8d2d97f125603d91e9548e61c1,DC 2F 69 56 9F D1 01 41 E8 92 3E 8C 1D 75 D9 E1,4
Columnar Transposition,7e886181257784660b81f954f8580e97,81 76 14 87 E1 54 B9 8E 76 28 0F F0 88 76 85 59,"['K', 'E', 'Y', '1']"
Columnar Transposition,7e886181257784660b81f954f8580e97,67 4E 80 69 14 19 6F 85 81 EB 70 88 78 58 2F 75,"['K', 'E', 'Y', '2']"
Scytale,7e886181257784660b81f954f8580e97,76 28 0F F0 E1 54 B9 8E 88 76 85 59 81 76 14 87,4
Columnar Transposition,31f9fb2ff9546200d2e33fea73db4e1f,9F 40 3A BF 1B 92 2F 3E 3F F6 D3 74 F2 50 EE D1,"['K', 'E', 'Y', '1']"
Columnar Transposition,31f9fb2ff9546200d2e33fea73db4e1f,0F 2E 64 01 FA BF F3 2E 93 12 3D FE 4B 93 F7 5D,"['K', 'E', 'Y', '2']"
Scytale,31f9fb2ff9546200d2e33fea73db4e1f,3F F6 D3 74 1B 92 2F 3E F2 50 EE D1 9F 40 3A BF,4
Columnar Transposition,6e25eb67949f123c00df89ed5239ac2e,57 FC FD 9E EB 42 09 2C 6E 91 08 5A 26 93 DE 32,"['K', 'E', 'Y', '1']"
Columnar Transposition,6e25eb67949f123c00df89ed5239ac2e,CE 2C 1A 32 7D B9 E8 6E 5F E0 60 2D F9 42 95 93,"['K', 'E', 'Y', '2']"
Scytale,6e25eb67949f123c00df89ed5239ac2e,6E 91 08 5A EB 42 09 2C 26 93 DE 32 57 FC FD 9E,4
Columnar Transposition,3a035e20c2a5061e9d691cb28afd5b6f,30 5E 92 DF AE 26 DC AB 35 C0 91 85 02 A1 6B F6,"['K', 'E', 'Y', '1']"
Columnar Transposition,3a035e20c2a5061e9d691cb28afd5b6f,EF 6B 05 16 02 EC 51 2B 39 AD 39 06 5D 2A C8 AF,"['K', 'E', 'Y', '2']"
Scytale,3a035e20c2a5061e9d691cb28afd5b6f,35 C0 91 85 AE 26 DC AB 02 A1 6B F6 30 5E 92 DF,4
Columnar Transposition,e56b0631a9e68465e7f1c404cceb6c69,B1 65 14 B9 56 94 74 CC E0 A8 EC C6 63 E6 F0 E6,"['K', 'E', 'Y', '1']"
Columnar Transposition,e56b0631a9e68465e7f1c404cceb6c69,59 4C 86 66 14 64 0C 30 B1 57 EE 6F 6B 9C AC EE,"['K', 'E', 'Y', '2']"
Scytale,e56b0631a9e68465e7f1c404cceb6c69,E0 A8 EC C6 56 94 74 CC 63 E6 F0 E6 B1 65 14 B9,4
Columnar Transposition,03381bd18c5bfa86ff284ffc8def07ac,81 B6 8C FC 3B CA FF D7 01 8F F4 80 3D 58 2F EA,"['K', 'E', 'Y', '1']"
Columnar Transposition,03381bd18c5bfa86ff284ffc8def07ac,6C A7 F0 8A 1C BF 14 DF 88 3F 0F 32 BF CD 88 5E,"['K', 'E', 'Y', '2']"
Scytale,03381bd18c5bfa86ff284ffc8def07ac,01 8F F4 80 3B CA FF D7 3D 58 2F EA 81 B6 8C FC,4
Columnar Transposition,1ac05423b95917051927b46a99fc6e71,03 95 7A C1 A4 97 94 9E 15 B1 1B 96 C2 50 26 F7,"['K', 'E', 'Y', '1']"
Columnar Transposition,1ac05423b95917051927b46a99fc6e71,51 7E 16 07 3A 44 5B 26 07 A9 11 C2 9C 99 B9 5F,"['K', 'E', 'Y', '2']"
Scytale,1ac05423b95917051927b46a99fc6e71,15 B1 1B 96 A4 97 94 9E C2 50 26 F7 03 95 7A C1,4
Columnar Transposition,2d5c33f3cbe1e7a0dc430d14cb97fd3c,C3 10 34 7C D3 B7 CD BD 23 CE D0 CF 5F EA 41 93,"['K', 'E', 'Y', '1']"
Columnar Transposition,2d5c33f3cbe1e7a0dc430d14cb97fd3c,0C 7D EF A3 34 3D 30 F1 C3 DC 2D 54 17 BB CC E9,"['K', 'E', 'Y', '2']"
Scytale,2d5c33f3cbe1e7a0dc430d14cb97fd3c,23 CE D0 CF D3 B7 CD BD 5F EA 41 93 C3 10 34 7C,4
Columnar Transposition,e7d237893dfbed48c11ca162760aca3c,29 B8 C2 AC 77 DD 11 6A E3 3E CA 7C D8 F4 16 03,"['K', 'E', 'Y', '1']"
Columnar Transposition,e7d237893dfbed48c11ca162760aca3c,8C DA EC 43 92 71 3A 86 2C 71 EC D1 BA D6 37 F0,"['K', 'E', 'Y', '2']"
Scytale,e7d237893dfbed48c11ca162760aca3c,E3 3E CA 7C 77 DD 11 6A D8 F4 16 03 29 B8 C2 AC,4
Columnar Transposition,9db45d4d81dddc670119c3e2d2b3d12c,4D D7 92 3C DD 1C 13 21 95 8D 0C DD B4 D6 1E B2,"['K', 'E', 'Y', '1']"
Columnar Transposition,9db45d4d81dddc670119c3e2d2b3d12c,7C C1 DD 62 D2 D3 5C 4E 49 D1 90 B1 D3 12 8D DB,"['K', 'E', 'Y', '2']"
Scytale,9db45d4d81dddc670119c3e2d2b3d12c,95 8D 0C DD DD 1C 13 21 B4 D6 1E B2 4D D7 92 3C,4
Columnar Transposition,22d05ff4d064f178504e93f3c7960d5b,04 48 E3 6B 2F 01 03 7D 25 DF 59 C0 DF 67 4F 95,"['K', 'E', 'Y', '1']"
Columnar Transposition,22d05ff4d064f178504e93f3c7960d5b,8B 1D F0 75 43 F3 59 FF 0E 20 25 D4 46 07 DC 69,"['K', 'E', 'Y', '2']"
Scytale,22d05ff4d064f178504e93f3c7960d5b,25 DF 59 C0 2F 01 03 7D DF 67 4F 95 04 48 E3 6B,4
Columnar Transposition,765ef9b8c5a0662109b4cee896453dee,E8 01 48 5E 69 56 9E 6D 7F C6 0C 93 5B A2 BE 4E,"['K', 'E', 'Y', '1']"
Columnar Transposition,765ef9b8c5a0662109b4cee896453dee,1E 6D 63 2E 88 9E FC BE E4 69 70 5B 05 56 C9 A4,"['K', 'E', 'Y', '2']"
Scytale,765ef9b8c5a0662109b4cee896453dee,7F C6 0C 93 69 56 9E 6D 5B A2 BE 4E E8 01 48 5E,4
Columnar Transposition,28cc639b16b144d239f640f2d2af4394,CB 12 62 F4 83 64 90 23 26 14 34 D4 C9 BD FF A9,"['K', 'E', 'Y', '1']"
Columnar Transposition,28cc639b16b144d239f640f2d2af4394,24 43 44 D9 B2 30 64 9F C6 89 23 CF 1F 62 1D BA,"['K', 'E', 'Y', '2']"
Scytale,28cc639b16b144d239f640f2d2af4394,26 14 34 D4 83 64 90 23 C9 BD FF A9 CB 12 62 F4,4
Columnar Transposition,c02fabb261d26b843b95c8924333729e,F2 24 52 3E 0B 1B B8 32 CA 66 3C 47 2B D8 99 39,"['K', 'E', 'Y', '1']"
Columnar Transposition,c02fabb261d26b843b95c8924333729e,4E B2 67 89 22 B8 AC B9 F5 0B C3 29 23 13 64 D3,"['K', 'E', 'Y', '2']"
Scytale,c02fabb261d26b843b95c8924333729e,CA 66 3C 47 0B 1B B8 32 2B D8 99 39 F2 24 52 3E,4
Columnar Transposition,24231cf61daa0c053f6d28a0b6b828f8,36 A5 D0 88 4C DC F8 68 21 10 32 B2 2F A0 6A BF,"['K', 'E', 'Y', '1']"
Columnar Transposition,24231cf61daa0c053f6d28a0b6b828f8,58 C8 02 0F 60 C8 12 FA 3D 4F 23 26 A8 D6 1B AB,"['K', 'E', 'Y', '2']"
Scytale,24231cf61daa0c053f6d28a0b6b828f8,21 10 32 B2 4C DC F8 68 2F A0 6A BF 36 A5 D0 88,4
